"Id","IdString","Name","Lim","Rarity","Collection","Energy","Power","EffectDescription","Effect","CombosWithTODO"
"1389","SRR004","SpaceX Falcon Heavy","1","Epic","Radical Rockets","10","100","When drawn, if your deck contains 10 or more Space cards, reduce the Energy cost of this card by 5 this round.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=10, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Space cards)]] [Effect:ENERGY, Value:-5] [Target:(this card)] [Duration:END_ROUND] ","[]"
"1390","SRR008","Jupiter-C","1","Common","Radical Rockets","4","38","When returned to your deck, if you won this turn, give your Opponent -10 Power/turn next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(won)] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-10] [Duration:TIMER, Value:1]","[]"
"1391","SRR006","White Knight Two","1","Common","Radical Rockets","2","5","When played, give your Radical Rockets cards +15 Power this turn.","[TriggerTime:PLAY] [Target:(your Radical Rockets cards)] [Effect:POWER, Value:+15] [Duration:END_TURN] ","[Radical Rockets]"
"1392","SRR007","V-2 Rocket","1","Common","Radical Rockets","2","40","When returned to your deck, give a random card in your Opponent's hand +15 Power this round.","[TriggerTime:RETURN] [Target:(a random card in your Opponent's hand)] [Effect:POWER, Value:+15] [Duration:END_ROUND] ","[]"
"1393","SRR003","Soyuz","1","Rare","Radical Rockets","7","72","When returned to your deck, reduce the Energy cost of your Radical Rockets cards by 2 this round.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(your Radical Rockets cards)] [Duration:END_ROUND] ","[Radical Rockets]"
"1394","SRR001","N1","1","Rare","Radical Rockets","6","59","When played, give The Moon +25 Power until played.","[TriggerTime:PLAY] [Target:(The Moon)] [Effect:POWER, Value:+25] [Duration:UNTIL_PLAYED]","[The Moon]"
"1395","SRR002","Ares 1","1","Common","Radical Rockets","5","44","When drawn, give your Constellations cards +15 Power until played.","[TriggerTime:DRAW] [Target:(your Constellations cards)] [Effect:POWER, Value:+15] [Duration:UNTIL_PLAYED]","[Constellations]"
"1396","SRR010","Naro-1","1","Common","Radical Rockets","4","35","When returned to your deck, if you won this turn, give your cards +8 Power next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(won)] [Target:(your cards)] [Effect:POWER, Value:+8] [Duration:TIMER, Value:1]","[]"
"1397","SRR011","Proton-M","1","Common","Radical Rockets","4","35","When returned to your deck, if you lost this turn, give your cards +8 Power next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:(your cards)] [Effect:POWER, Value:+8] [Duration:TIMER, Value:1]","[]"
"1398","SRR014","Black Brant","1","Rare","Radical Rockets","3","29","When played, give your Musically Minded and Instrumental cards +22 Power this round.","[TriggerTime:PLAY] [Target:(your Musically Minded and Instrumental cards)] [Effect:POWER, Value:+22] [Duration:END_ROUND] ","[Musically Minded]"
"1399","SRR015","Atlas V","1","Epic","Radical Rockets","4","32","When returned to your deck, reduce the Energy cost of your Centaur, Centaurus and Alpha Centauri cards by 2 until played.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(your Centaur, Centaurus and Alpha Centauri cards)] [Duration:UNTIL_PLAYED]","[Centaur]"
"1400","SRR017","Rocket Lab Electron","1","Common","Radical Rockets","2","22","When played on the first turn of a round, give this card +18 power this turn.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:THIS] [Effect:POWER, Value:+18] [Duration:END_TURN] ","[]"
"1401","SRR016","Ariane 5","1","Epic","Radical Rockets","6","50","When played, if you have played Oxygen this game, give this card +50 Power this turn. When drawn, if you have played Hydrogen this game, reduce this card's Energy cost by 4 until played.","[TriggerTime:PLAY] [Condition:PLAYED_BEFORE, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Oxygen)] [Target:THIS] [Effect:POWER, Value:+50] [Duration:END_TURN] [TriggerTime:DRAW] [Condition:PLAYED_BEFORE, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Hydrogen)] [Effect:ENERGY, Value:-4] [Target:(this card's)] [Duration:UNTIL_PLAYED]","[]"
"1402","SRR019","Delta IV Heavy","1","Legendary","Radical Rockets","8","44","When played, if your deck contains 2 or more cards from Life on Land and 2 or more cards from Oceans & Seas, give your Space cards, wherever they are, +16 Power until played.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Value:>=2, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(cards from Life on Land)]] [Condition:DECK_CONTAINS, Value:>=2, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(cards from Oceans & Seas)]] [Target:(your Space cards, wherever they are,)] [Effect:POWER, Value:+16] [Duration:UNTIL_PLAYED]","[Space]"
"1403","EHH002","Andrew Jackson & Rachel Donelson","1","Common","History of Heartbreak","5","42","When returned to your deck, give your Opponent -20 Power/Turn next turn.","[TriggerTime:RETURN] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-20] [Duration:TIMER, Value:1]","[]"
"1404","EHH001","Ines de Castro & King Pedro","1","Common","History of Heartbreak","1","12","When returned to your deck, if you lost the turn, give your Opponent's cards -20 Power next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:(your Opponent's cards)] [Effect:POWER, Value:-20] [Duration:TIMER, Value:1]","[]"
"1405","EHH004","Mary Godwin & Percy Shelley","1","Rare","History of Heartbreak","6","59","When played, if you have 8 or more Arts & Culture cards in your deck, give this card +30 Power this turn.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Value:>=8, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Arts & Culture cards)]] [Target:THIS] [Effect:POWER, Value:+30] [Duration:END_TURN] ","[]"
"1406","EHH007","Napoleon & Josephine","1","Legendary","History of Heartbreak","6","54","When played give your Prominent Painters cards +12 Power until played. When returned to your deck, give your Machines of War cards +16 Power until played.","[TriggerTime:PLAY] [Target:(your Prominent Painters cards)] [Effect:POWER, Value:+12] [Duration:UNTIL_PLAYED] [TriggerTime:RETURN] [Target:(your Machines of War cards)] [Effect:POWER, Value:+16] [Duration:UNTIL_PLAYED]","[Prominent Painters,Machines of War]"
"1407","EHH008","Pocahontas & John Smith","1","Epic","History of Heartbreak","4","25","When played, give your History and Arts & Culture cards +15 Power this turn. If you win this turn, gain +2 Energy/Turn for the rest of the round","[TriggerTime:PLAY] [Target:(your History and Arts & Culture cards)] [Effect:POWER, Value:+15] [Duration:END_TURN] [Condition:TURN_STATE, Value:(win)] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+2] [Duration:END_ROUND] ","[History]"
"1408","EHH010","Hadrian & Antinous","1","Rare","History of Heartbreak","6","65","When returned to your deck, if you lost the turn, give this card +25 Power for the rest of the game.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:THIS] [Effect:POWER, Value:+25] [Duration:PERMANENT]","[]"
"1409","EHH009","Harry Moore & Harriette Simms","1","Epic","History of Heartbreak","2","19","When returned to your deck, if you are losing the round, reduce the Energy cost of your Shake up the System cards by -2 until played.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Loss] [Effect:ENERGY, Value:-2] [Target:(your Shake up the System cards)] [Duration:UNTIL_PLAYED]","[Shake Up The System]"
"1410","EHH018","Emperor Nero & Poppaea Sabina","1","Rare","History of Heartbreak","6","40","When played, give your History of Heartbreak cards +20 Power this turn.","[TriggerTime:PLAY] [Target:(your History of Heartbreak cards)] [Effect:POWER, Value:+20] [Duration:END_TURN] ","[History of Heartbreak]"
"1411","EHH016","Lucrezia Borgia & Giovanni Sforza","1","Epic","History of Heartbreak","7","80","When returned to your deck, give all cards -30 Power next turn.","[TriggerTime:RETURN] [Target:(all cards)] [Effect:POWER, Value:-30] [Duration:TIMER, Value:1]","[]"
"1412","LCC002","Ragdoll","0","Common","Cute Cats","3","28","When played, give your Dogs cards +14 Power this turn.","[TriggerTime:PLAY] [Target:(your Dogs cards)] [Effect:POWER, Value:+14] [Duration:END_TURN] ","[Dogs]"
"1413","LCC007","American Curl","0","Common","Cute Cats","5","47","When drawn, give a random card in your Opponent's hand -5 Power and give this card +10 Power this round.","[TriggerTime:DRAW] [Target:(a random card in your Opponent's hand)] [Effect:POWER, Value:-5] [Target:THIS] [Effect:POWER, Value:+10] [Duration:END_ROUND] ","[]"
"1414","LCC004","Siamese","1","Legendary","Cute Cats","4","42","When drawn, gain +12 Power/Turn this round. When returned to your deck, gain +6 Power/Turn for the rest of the game.","[TriggerTime:DRAW] [Target:SELF] [Effect:POWER_PER_TURN, Value:+12] [Duration:END_ROUND] [TriggerTime:RETURN] [Target:SELF] [Effect:POWER_PER_TURN, Value:+6] [Duration:PERMANENT]","[]"
"1415","LCC003","Turkish Van","0","Epic","Cute Cats","6","47","When drawn, if you are not losing the round, reduce the Energy cost of this card by 3 until played.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:(not losing)] [Effect:ENERGY, Value:-3] [Target:(this card)] [Duration:UNTIL_PLAYED]","[]"
"1416","LCC010","Scottish Fold","0","Rare","Cute Cats","3","34","When played, give Caber Toss, Haggis, Loch Ness Monster and Mary Queen of Scots +28 Power until played.","[TriggerTime:PLAY] [Target:(Caber Toss, Haggis, Loch Ness Monster and Mary Queen of Scots)] [Effect:POWER, Value:+28] [Duration:UNTIL_PLAYED]","[Caber Toss]"
"1417","LCC009","Russian Blue","0","Common","Cute Cats","2","24","When returned to your deck, give Peter the Great, Soyuz and The Volga +25 Power until played.","[TriggerTime:RETURN] [Target:(Peter the Great, Soyuz and The Volga)] [Effect:POWER, Value:+25] [Duration:UNTIL_PLAYED]","[Peter the Great]"
"1418","LCC008","Oriental Shorthair","0","Epic","Cute Cats","6","50","When drawn, if your deck contains 6 cards from either Feudal Japan or Chinese Folklore, give your cards in hand +15 Power until played.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(6 cards from either Feudal Japan or Chinese Folklore)] [Target:(your cards in hand)] [Effect:POWER, Value:+15] [Duration:UNTIL_PLAYED]","[]"
"1419","LCC017","Persian","0","Legendary","Cute Cats","2","26","When played, give Hair and Blue-Ringed Octopus +30 Power, and give yourself +3 Power/Turn, for the rest of the game.","[TriggerTime:PLAY] [Target:(Hair and Blue-Ringed Octopus)] [Effect:POWER, Value:+30] [Target:SELF] [Effect:POWER_PER_TURN, Value:+3] [Duration:PERMANENT]","[Hair]"
"1420","LCC013","Abyssinian","0","Rare","Cute Cats","6","105","When played, give your other cards -100 Power this turn.","[TriggerTime:PLAY] [Target:(your other cards)] [Effect:POWER, Value:-100] [Duration:END_TURN] ","[]"
"1421","LCC014","Maine Coon","1","Epic","Cute Cats","10","98","When returned to your deck, if you are losing the round, reduce the Energy Cost of your remaining cards in hand by 2 this round.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Loss] [Effect:ENERGY, Value:-2] [Target:(your remaining cards in hand)] [Duration:END_ROUND] ","[]"
"1422","LCC015","Manx","0","Common","Cute Cats","3","22","When played, gain +10 Power/Turn this turn & next.","[TriggerTime:PLAY] [Target:SELF] [Effect:POWER_PER_TURN, Value:+10] [Duration:TIMER, Value:1] ","[]"
"1423","LCC016","British Shorthair","0","Common","Cute Cats","4","36","When played, if your deck contains 6 or more Arthurian Legends cards, give this card +28 Power this turn.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Value:>=6, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Arthurian Legends cards)]] [Target:THIS] [Effect:POWER, Value:+28] [Duration:END_TURN] ","[]"
"1424","LCC019","Singapura","0","Rare","Cute Cats","3","25","When returned to your deck, if your deck contains at least 1 Musically Minded card, give your Cute Cats cards +11 Power until played.","[TriggerTime:RETURN] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(at least 1 Musically Minded card)] [Target:(your Cute Cats cards)] [Effect:POWER, Value:+11] [Duration:UNTIL_PLAYED]","[Cute Cats]"
"1425","SMW008","Willys MB","1","Common","Machines of War","4","40","When played, give your Grand Designs cards +18 Power until played.","[TriggerTime:PLAY] [Target:(your Grand Designs cards)] [Effect:POWER, Value:+18] [Duration:UNTIL_PLAYED]","[Grand Designs]"
"1426","SMW001","Ballista","1","Epic","Machines of War","4","48","When returned to your deck, give a random card left in your Opponent's hand -80 Power until the end of the round.","[TriggerTime:RETURN] [Target:(a random card left in your Opponent's hand)] [Effect:POWER, Value:-80] [Duration:END_ROUND]","[]"
"1427","SMW005","Big Bertha","1","Rare","Machines of War","4","36","When played, gain +14 Power/Turn for the rest of the round.","[TriggerTime:PLAY] [Target:SELF] [Effect:POWER_PER_TURN, Value:+14] [Duration:END_ROUND]","[]"
"1428","SMW010","Whippet Tank","1","Rare","Machines of War","5","46","When played, give your Dogs cards +28 Power this turn.","[TriggerTime:PLAY] [Target:(your Dogs cards)] [Effect:POWER, Value:+28] [Duration:END_TURN] ","[Dogs]"
"1429","SMW003","Battering Ram","1","Common","Machines of War","6","60","When played give this card +16 Power this turn.","[TriggerTime:PLAY] [Target:THIS] [Effect:POWER, Value:+16] [Duration:END_TURN] ","[]"
"1430","SMW007","VW Schwimmwagen","1","Common","Machines of War","3","32","When played, give your Life on Land and Oceans & Seas cards +16 Power this turn.","[TriggerTime:PLAY] [Target:(your Life on Land and Oceans & Seas cards)] [Effect:POWER, Value:+16] [Duration:END_TURN] ","[Life on Land]"
"1431","SMW011","M4 Sherman","1","Legendary","Machines of War","4","13","When drawn, give your Machines of War cards +30 Power this round.","[TriggerTime:DRAW] [Target:(your Machines of War cards)] [Effect:POWER, Value:+30] [Duration:END_ROUND] ","[Machines of War]"
"1432","SMW015","Da Vinci""s Fighting Vehicle","1","Epic","Machines of War","4","37","When drawn, give Paper +20 Power for the rest of the game.","[TriggerTime:DRAW] [Target:(Paper)] [Effect:POWER, Value:+20] [Duration:PERMANENT]","[Paper]"
"1433","SMW014","Greek Fire","1","Legendary","Machines of War","7","72","When drawn, BURN (16) your Opponent's cards in hand for the rest of the round and reduce the Energy cost of your Ancient Greece and Greek Mythology cards by 2 until played.","[TriggerTime:DRAW] [Effect:BURN, Value:16] [Target:(your Opponent's cards in hand)] [Duration:END_ROUND] [Effect:ENERGY, Value:-2] [Target:(your Ancient Greece and Greek Mythology cards)] [Duration:UNTIL_PLAYED]","[Ancient Greece]"
"1434","SMW013","Katyusha Rocket Launcher","1","Common","Machines of War","2","19","When played, give your Radical Rockets cards +27 Power this turn & next.","[TriggerTime:PLAY] [Target:(your Radical Rockets cards)] [Effect:POWER, Value:+27] [Duration:TIMER, Value:1] ","[Radical Rockets]"
"1435","SMW012","The Gustav Gun","1","Rare","Machines of War","6","59","When returned to your deck, increase the Energy cost of your Opponent's Super Structures cards by 2 next turn. If you lost the turn, do the same to your Opponent's History cards.","[TriggerTime:RETURN] [Effect:ENERGY, Value:(+2)] [Target:(your Opponent's Super Structures)] [Duration:TIMER, Value:1] [Condition:TURN_STATE, Value:(lost)] [Repeat:(to your Opponent's History cards)] ","[]"
"1436","SMW017","UH-60 Black Hawk","1","Legendary","Machines of War","5","52","When returned to your deck, give your Fearsome Flyers cards +14 Power for the rest of the game.","[TriggerTime:RETURN] [Target:(your Fearsome Flyers cards)] [Effect:POWER, Value:+14] [Duration:PERMANENT]","[Fearsome Flyers]"
"1437","SMW018","AeroVironment RQ-11 Raven","1","Legendary","Machines of War","2","23","When returned to your deck, give your Birds, Sea Birds and Fearsome Flyers cards +32 Power until the end of the round.","[TriggerTime:RETURN] [Target:(your Birds, Sea Birds and Fearsome Flyers cards)] [Effect:POWER, Value:+32] [Duration:END_ROUND]","[Birds]"
"1438","SBB002","Larynx","0","Common","Brilliant Human Body","4","35","When returned to your deck, if you lost this turn, gain +10 Power/Turn next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:SELF] [Effect:POWER_PER_TURN, Value:+10] [Duration:TIMER, Value:1]","[]"
"1439","SBB003","Memory","0","Common","Brilliant Human Body","3","18","When returned to your deck, get +18 Power/Turn for the rest of this round.","[TriggerTime:RETURN] [Target:SELF] [Effect:POWER_PER_TURN, Value:+18] [Duration:END_ROUND] ","[]"
"1440","SBB001","Teeth","0","Epic","Brilliant Human Body","4","36","When drawn, give your Paleontology and Sharks cards +9 Power until played.","[TriggerTime:DRAW] [Target:(your Paleontology and Sharks cards)] [Effect:POWER, Value:+9] [Duration:UNTIL_PLAYED]","[Paleontology]"
"1441","SBB005","The Digestive System","0","Common","Brilliant Human Body","4","34","When drawn, give your Curious Cuisine cards +11 Power this turn & next.","[TriggerTime:DRAW] [Target:(your Curious Cuisine cards)] [Effect:POWER, Value:+11] [Duration:TIMER, Value:1] ","[Curious Cuisine]"
"1442","SBB006","Hands","1","Rare","Brilliant Human Body","5","50","When drawn, give all cards in your hand +5 Power until played.","[TriggerTime:DRAW] [Target:(all cards in your hand)] [Effect:POWER, Value:+5] [Duration:UNTIL_PLAYED]","[]"
"1443","SBB007","Adrenaline","0","Common","Brilliant Human Body","3","25","When returned to your deck, if you're winning the round, gain 3 Energy.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Win] [Target:SELF] [Effect:ENERGY, Value:3]","[]"
"1444","SBB011","Mitochondria","0","Rare","Brilliant Human Body","1","10","When played, gain +2 Power/Turn for the rest of the game.","[TriggerTime:PLAY] [Target:SELF] [Effect:POWER_PER_TURN, Value:+2] [Duration:PERMANENT]","[]"
"1445","SBB010","Tongue","0","Common","Brilliant Human Body","3","26","When played, give your Curious Cuisine cards +15 Power this turn.","[TriggerTime:PLAY] [Target:(your Curious Cuisine cards)] [Effect:POWER, Value:+15] [Duration:END_TURN] ","[Curious Cuisine]"
"1446","SBB009","Hair","1","Legendary","Brilliant Human Body","5","60","When returned to your deck, give this card -20 Power for the rest of the game and give your cards in hand +20 Power for the rest of the round.","[TriggerTime:RETURN] [Target:THIS] [Effect:POWER, Value:-20] [Duration:PERMANENT] [Target:(your cards in hand)] [Effect:POWER, Value:+20] [Duration:END_ROUND]","[]"
"1447","SBB016","Taste","1","Rare","Brilliant Human Body","7","63","When drawn, if your deck contains Smell, reduce its Energy cost by 2 until played and give this card +12 Power this round.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Smell)] [Effect:ENERGY, Value:-2] [Duration:UNTIL_PLAYED] [Target:THIS] [Effect:POWER, Value:+12] [Duration:END_ROUND] ","[]"
"1448","SBB014","Touch","0","Common","Brilliant Human Body","5","41","When drawn, if your deck contains Hearing, reduce its Energy cost by 1 until played and give this card +9 Power this round.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Hearing)] [Effect:ENERGY, Value:-1] [Duration:UNTIL_PLAYED] [Target:THIS] [Effect:POWER, Value:+9] [Duration:END_ROUND] ","[]"
"1449","SBB018","Sight","1","Legendary","Brilliant Human Body","9","73","When drawn, if your deck contains Touch, reduce its Energy cost by 5 until played and give this card +20 Power this round.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Touch)] [Effect:ENERGY, Value:-5] [Duration:UNTIL_PLAYED] [Target:THIS] [Effect:POWER, Value:+20] [Duration:END_ROUND] ","[]"
"1450","SBB017","Smell","1","Epic","Brilliant Human Body","7","64","When drawn, if your deck contains Sight, reduce its Energy cost by 4 until played and give this card +15 Power this round.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Sight)] [Effect:ENERGY, Value:-4] [Duration:UNTIL_PLAYED] [Target:THIS] [Effect:POWER, Value:+15] [Duration:END_ROUND] ","[]"
"1451","SBB015","Hearing","0","Rare","Brilliant Human Body","6","52","When drawn, if your deck contains Taste, reduce its Energy cost by 2 until played and give this card +12 Power this round.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Taste)] [Effect:ENERGY, Value:-2] [Duration:UNTIL_PLAYED] [Target:THIS] [Effect:POWER, Value:+12] [Duration:END_ROUND] ","[]"
"1452","SBB013","Muscle","1","Epic","Brilliant Human Body","6","64","When returned to your deck, give your Pioneers of Science and The Write Stuff cards +20 Power this round.","[TriggerTime:RETURN] [Target:(your Pioneers of Science and The Write Stuff cards)] [Effect:POWER, Value:+20] [Duration:END_ROUND] ","[Pioneers of Science]"
"1453","SBB019","Skeleton","1","Legendary","Brilliant Human Body","6","61","When returned to your deck, if it contains 6 or more Paleontology cards, give your Brilliant Human Body cards +24 Power next turn.","[TriggerTime:RETURN] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Paleontology), Value:>=6] [Target:(your Brilliant Human Body cards)] [Effect:POWER, Value:+24] [Duration:TIMER, Value:1]","[Brilliant Human Body]"
"1454","SBB021","Skin","0","Epic","Brilliant Human Body","7","42","When drawn, give your cards in hand +22 Power this turn.","[TriggerTime:DRAW] [Target:(your cards in hand)] [Effect:POWER, Value:+22] [Duration:END_TURN] ","[]"
"1455","SBB022","Oxytocin","1","Legendary","Brilliant Human Body","5","45","When played, give all other cards +15 Power this turn. When returned to your deck, give your remaining cards in hand +20 Power until played.","[TriggerTime:PLAY] [Target:(all other cards)] [Effect:POWER, Value:+15] [Duration:END_TURN] [TriggerTime:RETURN] [Target:(your remaining cards in hand)] [Effect:POWER, Value:+20] [Duration:UNTIL_PLAYED]","[]"
"1456","SZO003","Aries","1","Rare","Signs of the Zodiac","3","21","When played, give Bighorn Sheep and Battering Ram +42 Power this turn.","[TriggerTime:PLAY] [Target:(Bighorn Sheep and Battering Ram)] [Effect:POWER, Value:+42] [Duration:END_TURN] ","[Bighorn Sheep]"
"1457","SZO004","Taurus","1","Rare","Signs of the Zodiac","1","9","When played, give Ankole-Watusi Cow and The Brazen Bull +33 Power this turn.","[TriggerTime:PLAY] [Target:(Ankole-Watusi Cow and The Brazen Bull)] [Effect:POWER, Value:+33] [Duration:END_TURN] ","[Ankole-Watusi Cow]"
"1458","SZO005","Gemini","1","Rare","Signs of the Zodiac","2","22","When played, give Dioscuri and Diplodocus +38 Power this turn.","[TriggerTime:PLAY] [Target:(Dioscuri and Diplodocus)] [Effect:POWER, Value:+38] [Duration:END_TURN] ","[Dioscuri]"
"1459","SZO006","Cancer","1","Rare","Signs of the Zodiac","3","29","When played, give Jaguar Round Crab and Horned Ghost Crab +36 Power this turn.","[TriggerTime:PLAY] [Target:(Jaguar Round Crab and Horned Ghost Crab)] [Effect:POWER, Value:+36] [Duration:END_TURN] ","[Jaguar Round Crab]"
"1460","SZO007","Leo","1","Rare","Signs of the Zodiac","2","21","When played, give African Lion and Asiatic Lion +30 Power this turn.","[TriggerTime:PLAY] [Target:(African Lion and Asiatic Lion)] [Effect:POWER, Value:+30] [Duration:END_TURN] ","[African Lion]"
"1461","SZO009","Libra","1","Rare","Signs of the Zodiac","2","19","When played, give Yoga and Venus +32 Power this turn.","[TriggerTime:PLAY] [Target:(Yoga and Venus)] [Effect:POWER, Value:+32] [Duration:END_TURN] ","[Yoga]"
"1462","ACMU001","The Chromatic Scale","0","Rare","Musically Minded","1","0","When drawn, give your cards in hand +12 Power this turn & next.","[TriggerTime:DRAW] [Target:(your cards in hand)] [Effect:POWER, Value:+12] [Duration:TIMER, Value:1] ","[]"
"1463","ACMU003","Beethoven""s Ninth Symphony","1","Epic","Musically Minded","3","45","While in your hand, at the start of your turn, give your The Write Stuff and Stage & Screen cards +3 Power until played.","[TriggerTime:START] [Target:(your The Write Stuff and Stage & Screen cards)] [Effect:POWER, Value:+3] [Duration:UNTIL_PLAYED]","[The Write Stuff]"
"1464","ACMU006","Franz Liszt","1","Epic","Musically Minded","4","38","When drawn, give 3 random cards in your hand +14 Power until played.","[TriggerTime:DRAW] [Target:(3 random cards in your hand)] [Effect:POWER, Value:+14] [Duration:UNTIL_PLAYED]","[]"
"1465","ACMU008","Adolphe Sax","1","Epic","Musically Minded","6","46","When drawn, give your Arts & Culture cards -8 Power permanently. When returned to your deck, give your Instrumental and Musically Minded cards +22 Power permanently.","[TriggerTime:DRAW] [Target:(your Arts & Culture cards)] [Effect:POWER, Value:-8] [Duration:PERMANENT] [TriggerTime:RETURN] [Target:(your Instrumental and Musically Minded cards)] [Effect:POWER, Value:+22] [Duration:PERMANENT] ","[Instrumental]"
"1466","ACMU009","Dueling Banjos","1","Epic","Musically Minded","2","10","When returned to your deck, if you lost the turn, give a random card in your Opponent's hand -60 Power for three turns. Repeat if their deck contains Dueling Banjos.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:(a random card in your Opponent's hand)] [Effect:POWER, Value:-60] [Duration:TIMER, Values:(three)] [Repeat:( if their deck contains Dueling Banjos)] ","[]"
"1467","EWO001","The Blarney Stone","1","Rare","Weird World","3","26","When played, give a random card in your Opponent's hand -14 power for the rest of the game.","[TriggerTime:PLAY] [Target:(a random card in your Opponent's hand)] [Effect:POWER, Value:-14] [Duration:PERMANENT]","[]"
"1468","EWO003","The Bermuda Triangle","1","Legendary","Weird World","1","0","When played, give your Oceans & Seas cards +18 Power this turn. When returned to your deck, reduce the Energy cost of your Riding the Waves! and Awesome Aviation cards by 2 for the rest of the round.","[TriggerTime:PLAY] [Target:(your Oceans & Seas cards)] [Effect:POWER, Value:+18] [Duration:END_TURN] [TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(your Riding the Waves! and Awesome Aviation cards)] [Duration:END_ROUND]","[Oceans & Seas,Riding the Waves!]"
"1469","EWO005","Bran Castle","1","Epic","Weird World","5","48","When played, give Count Dracula +65 Power this turn.","[TriggerTime:PLAY] [Target:(Count Dracula)] [Effect:POWER, Value:+65] [Duration:END_TURN] ","[Count Dracula]"
"1470","EWO006","Isla de las Munecas","1","Epic","Weird World","6","61","When drawn, if your deck contains 5 or more Life on Land cards, give your Brilliant Human Body cards +24 Power until played.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=5, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Life on Land cards)]] [Target:(your Brilliant Human Body cards)] [Effect:POWER, Value:+24] [Duration:UNTIL_PLAYED]","[Brilliant Human Body]"
"1471","EWO004","Hill of Crosses","1","Rare","Weird World","8","63","While in your hand, your Weird World cards have +17 Power. When returned to your deck, give a random card left in your hand +25 Power next turn.","[TriggerTime:DRAW] [Target:(your Weird World cards)] [Effect:POWER, Value:+17] [Duration:WHILE_IN_HAND] [TriggerTime:RETURN] [Target:(a random card left in your hand)] [Effect:POWER, Value:+25] [Duration:TIMER, Value:1]","[Weird World]"
"1472","EWO008","Hessdalen Lights","1","Common","Weird World","4","39","When returned to your deck, give your Space Oddities cards +10 Power for the rest of the round.","[TriggerTime:RETURN] [Target:(your Space Oddities cards)] [Effect:POWER, Value:+10] [Duration:END_ROUND]","[Space Oddities]"
"1473","EWO009","Roopkund","1","Rare","Weird World","3","31","When played, give your Horrible Halloween cards +25 Power this turn.","[TriggerTime:PLAY] [Target:(your Horrible Halloween cards)] [Effect:POWER, Value:+25] [Duration:END_TURN] ","[Horrible Halloween]"
"1474","EWO013","The Capuchin Catacombs","1","Rare","Weird World","4","37","When returned to your deck, give your Weird World cards +13 Power until played.","[TriggerTime:RETURN] [Target:(your Weird World cards)] [Effect:POWER, Value:+13] [Duration:UNTIL_PLAYED]","[Weird World]"
